Shape Class,Filename,Number of Vertices,Number of Faces,Face Types,Bounding Box Min,Bounding Box Max
Monitor,D00852.obj,10035,19912,Only triangles,[-0.46933499 -0.43285701 -0.320618  ],[0.53066498 0.55853301 0.56614   ]
Monitor,D00863.obj,9998,20001,Only triangles,[-0.460085   -0.367338   -0.42363599],[0.473546   0.632662   0.25013599]
Monitor,D00915.obj,9934,20111,Only triangles,[-0.42584699 -0.32079801 -0.20248599],[0.57415301 0.65488201 0.28660101]
Monitor,D00919.obj,9484,20103,Only triangles,[-0.50178802 -0.27827099 -0.108484  ],[0.49821201 0.48455799 0.382265  ]
Monitor,D00920.obj,8358,20346,Only triangles,[-0.486334   -0.15827499 -0.178563  ],[0.51366597 0.56513298 0.115094  ]
Monitor,D00978.obj,9896,20122,Only triangles,[-0.39694601 -0.47758299 -0.28317001],[0.60305399 0.419054   0.56794798]
Monitor,D01000.obj,6474,13073,Only triangles,[-0.41239199 -0.500925   -0.157014  ],[0.53875399 0.499075   0.135565  ]
Monoplane,D00011.obj,10009,19966,Only triangles,[-0.34729201 -0.49704099 -0.113838  ],[0.56017399 0.50295901 0.119595  ]
Monoplane,D00019.obj,10015,19974,Only triangles,[-0.52032298 -0.494059   -0.117571  ],[0.38053101 0.50594097 0.0594677 ]
Monoplane,D00043.obj,9945,19990,Only triangles,[-0.37536901 -0.490706   -0.158369  ],[0.61615199 0.50929397 0.0860548 ]
Monoplane,D00098.obj,10005,19986,Only triangles,[-0.592098   -0.49928999 -0.16656999],[0.37110901 0.50071001 0.0857705 ]
Monoplane,D00167.obj,10004,19984,Only triangles,[-0.49899301 -0.17157499 -0.0241651 ],[0.50100702 0.16481701 0.0662387 ]
Monoplane,D00169.obj,9651,20064,Only triangles,[-0.52930897 -0.44243699 -0.0536517 ],[0.470691   0.44098201 0.17873301]
Monoplane,D00262.obj,10007,19955,Only triangles,[-0.41141599 -0.28316599 -0.16131601],[0.58858401 0.28643301 0.0861901 ]
Monoplane,D00301.obj,10002,19952,Only triangles,[-0.372522  -0.353811  -0.0891997],[0.627478   0.35433099 0.061369  ]
Monoplane,D00304.obj,10006,19960,Only triangles,[-0.454779 -0.258614 -0.073998],[0.54522097 0.26470301 0.141994  ]
Monoplane,D00319.obj,9646,20082,Only triangles,[-0.56715101 -0.444547   -0.186085  ],[0.43284899 0.45411    0.0657606 ]
Monoplane,D00402.obj,10000,19974,Only triangles,[-0.58911002 -0.405743   -0.111631  ],[0.41089001 0.41062099 0.0635233 ]
Monoplane,D00482.obj,9990,19958,Only triangles,[-0.25569299 -0.49750501 -0.0549118 ],[0.42160201 0.50249499 0.125745  ]
Monoplane,D00617.obj,10007,19997,Only triangles,[-0.49568599 -0.43520901 -0.0457733 ],[0.50431401 0.51491499 0.219853  ]
Monoplane,D00688.obj,10031,19952,Only triangles,[-0.213753 -0.500076 -0.10168 ],[0.50204802 0.499924   0.0737855 ]
Monoplane,D00798.obj,10029,19928,Only triangles,[-0.33862299 -0.34363899 -0.158764  ],[0.66137701 0.359469   0.0767314 ]
Monoplane,D00840.obj,10008,19984,Only triangles,[-0.49744201 -0.49962801 -0.116569  ],[0.49680001 0.50037199 0.0662245 ]
Monoplane,D00864.obj,10010,19964,Only triangles,[-0.33204401 -0.49562901 -0.13834   ],[0.266918   0.50437099 0.0692105 ]
Monoplane,D00925.obj,10007,19984,Only triangles,[-0.49792999 -0.50185102 -0.142729  ],[0.34099999 0.49814901 0.049791  ]
Monoplane,D00963.obj,10012,19976,Only triangles,[-0.50169599 -0.310202   -0.0362994 ],[0.49830401 0.198698   0.0728307 ]
Monoplane,D00995.obj,10004,19980,Only triangles,[-0.29429799 -0.50225502 -0.0924641 ],[0.18759599 0.49774501 0.0291205 ]
Motorcycle,D00021.obj,10129,19915,Only triangles,[-0.50638902 -0.34249201 -0.23056599],[0.49361101 0.35209101 0.220792  ]
Motorcycle,D00039.obj,10087,19864,Only triangles,[-0.51683497 -0.43965399 -0.223446  ],[0.483165   0.32524499 0.218867  ]
Motorcycle,D00054.obj,9866,20668,Only triangles,[-0.49258199 -0.312852   -0.28650099],[0.50741798 0.35425901 0.265158  ]
Motorcycle,D00224.obj,10021,19694,Only triangles,[-0.49725601 -0.32950899 -0.20471101],[0.50274402 0.247024   0.206981  ]
Motorcycle,D00269.obj,10115,19854,Only triangles,[-0.489858   -0.28247601 -0.20611601],[0.51014203 0.307596   0.207571  ]
Motorcycle,D00288.obj,10024,20000,Only triangles,[-0.49129999 -0.272275   -0.16235501],[0.50870001 0.240514   0.16273899]
Motorcycle,D00342.obj,9684,19602,Only triangles,[-0.48263499 -0.241474   -0.20990901],[0.51736498 0.33888099 0.215085  ]
Motorcycle,D00345.obj,9745,19493,Only triangles,[-0.51145202 -0.26930299 -0.15329599],[0.48854801 0.25114101 0.15821999]
Motorcycle,D00395.obj,10160,19761,Only triangles,[-0.49484599 -0.21146201 -0.145107  ],[0.50515401 0.312554   0.161     ]
Motorcycle,D00396.obj,10133,19849,Only triangles,[-0.555098 -0.300818 -0.17588 ],[0.444902   0.29966199 0.177634  ]
Motorcycle,D00476.obj,10318,19371,Only triangles,[-0.49182901 -0.25799701 -0.22288799],[0.50817102 0.36497599 0.228738  ]
Motorcycle,D00521.obj,10045,19862,Only triangles,[-0.46770301 -0.18986499 -0.15332299],[0.53229702 0.185637   0.195795  ]
Motorcycle,D00544.obj,10104,19039,Only triangles,[-0.52429998 -0.36794001 -0.25189799],[0.47569999 0.28413501 0.249265  ]
Motorcycle,D00594.obj,9967,18955,Only triangles,[-0.53328103 -0.36070701 -0.25099099],[0.466719 0.288555 0.249347]
Motorcycle,D00703.obj,9799,19556,Only triangles,[-0.463815 -0.22892  -0.168872],[0.53618503 0.33205301 0.174365  ]
Motorcycle,D00768.obj,9958,20110,Only triangles,[-0.44324601 -0.269494   -0.23016299],[0.55675399 0.35149601 0.22459599]
Motorcycle,D00858.obj,6795,18674,Only triangles,[-0.451325   -0.33731601 -0.19941799],[0.548675   0.312269   0.19437701]
Motorcycle,D00880.obj,10018,19945,Only triangles,[-0.42465901 -0.36763901 -0.22693899],[0.57534099 0.32100999 0.22225299]
Motorcycle,D00886.obj,9741,19569,Only triangles,[-0.47399899 -0.214773   -0.163784  ],[0.52600098 0.39028299 0.15773   ]
Motorcycle,D00945.obj,9216,20438,Only triangles,[-0.444435   -0.29864401 -0.14675499],[0.555565   0.27532801 0.15225101]
Motorcycle,m1479.obj,10104,19036,Only triangles,[-0.52434301 -0.36813799 -0.25192201],[0.47565699 0.284053   0.249274  ]
Motorcycle,m1480.obj,10124,19915,Only triangles,[-0.51204199 -0.344868   -0.231621  ],[0.48795801 0.35380101 0.220024  ]
Motorcycle,m1481.obj,9943,19957,Only triangles,[-0.54065102 -0.32912499 -0.16750699],[0.45934901 0.255546   0.1715    ]
Motorcycle,m1482.obj,9701,19443,Only triangles,[-0.47370499 -0.213856   -0.163727  ],[0.52629501 0.391103   0.157781  ]
Motorcycle,m1483.obj,9831,19592,Only triangles,[-0.465022   -0.228825   -0.16951799],[0.53497797 0.33207199 0.173885  ]
Motorcycle,m1484.obj,9815,19987,Only triangles,[-0.472013   -0.298379   -0.21382999],[0.527987   0.264925   0.20012601]
Mug,D00172.obj,9960,20013,Only triangles,[-0.49241701 -0.55049801 -0.33467299],[0.50758302 0.36644399 0.35491201]
Mug,D00202.obj,10000,20000,Only triangles,[-0.37334001 -0.52799398 -0.34607199],[0.42956901 0.47200599 0.34757599]
Mug,D00227.obj,9945,19926,Only triangles,[-0.441641   -0.214947   -0.32017699],[0.53909397 0.78505301 0.31993601]
Mug,D00321.obj,9749,20039,Only triangles,[-0.48456499 -0.228864   -0.39167601],[0.51543498 0.453619   0.410384  ]
Mug,D00341.obj,10000,20000,Only triangles,[-0.49429101 -0.52238899 -0.30828801],[0.50570899 0.40227801 0.31285799]
Mug,D00372.obj,10005,19988,Only triangles,[-0.37802801 -0.38136899 -0.35583001],[0.61045301 0.61863101 0.37102199]
Mug,D00427.obj,9983,20050,Only triangles,[-0.496842   -0.29711699 -0.23245101],[0.50315797 0.49363601 0.228874  ]
Mug,D00684.obj,10000,20000,Only triangles,[-0.41158101 -0.33102101 -0.37464201],[0.58841902 0.59311098 0.38162801]
Mug,D00685.obj,10006,19981,Only triangles,[-0.27849701 -0.32465801 -0.34471199],[0.72150302 0.54771298 0.34856001]
Mug,D00705.obj,9895,20096,Only triangles,[-0.502276   -0.32899201 -0.301438  ],[0.497724   0.27380899 0.41323501]
Mug,D00728.obj,9983,20029,Only triangles,[-0.38789999 -0.26612699 -0.291787  ],[0.61210001 0.636002   0.28927001]
Mug,D00745.obj,10005,19994,Only triangles,[-0.42361301 -0.459286   -0.354572  ],[0.57638699 0.44763699 0.31533301]
Mug,D00747.obj,10001,19994,Only triangles,[-0.53993797 -0.41253    -0.229524  ],[0.460062 0.412458 0.325261]
Mug,D00760.obj,10003,19996,Only triangles,[-0.53623801 -0.42781001 -0.51316702],[0.46376199 0.40111899 0.45541   ]
Mug,D00770.obj,10002,19996,Only triangles,[-0.56268698 -0.31153399 -0.418354  ],[0.43731299 0.61588502 0.49865499]
Mug,D00825.obj,9789,20094,Only triangles,[-0.47122201 -0.36830401 -0.66097802],[0.52877802 0.40484199 0.216443  ]
Mug,D00833.obj,10001,19994,Only triangles,[-0.481727   -0.38568899 -0.37779099],[0.518273   0.59485501 0.383697  ]
Mug,D00908.obj,9106,20747,Only triangles,[-0.37757301 -0.402511   -0.28405601],[0.49749699 0.597489   0.29324901]
Mug,D00913.obj,9983,20081,Only triangles,[-0.51213503 -0.484332   -0.33682999],[0.487865   0.37770301 0.336256  ]
Mug,D00923.obj,5503,21141,Only triangles,[-0.53689897 -0.57938898 -0.43412501],[0.41205999 0.42061099 0.428729  ]
Mug,m503.obj,10011,19977,Only triangles,[-0.54959899 -0.48749301 -0.22045501],[0.45040101 0.45354101 0.55094498]
Mug,m504.obj,10000,20000,Only triangles,[-0.44680801 -0.333352   -0.370426  ],[0.55319202 0.59184599 0.385966  ]
Mug,m506.obj,10033,20035,Only triangles,[-0.396806   -0.33922401 -0.222646  ],[0.603194   0.35595    0.20147701]
Mug,m507.obj,10002,19996,Only triangles,[-0.496966 -0.380523 -0.374856],[0.503034   0.33905399 0.313357  ]
Mug,m508.obj,10002,19996,Only triangles,[-0.297739   -0.32034799 -0.25784999],[0.70226097 0.64952302 0.292546  ]
Mug,m509.obj,9999,19998,Only triangles,[-0.44655401 -0.48782301 -0.370406  ],[0.54557401 0.51217699 0.34484601]
MultiSeat,D00036.obj,10000,19976,Only triangles,[-0.499542   -0.25836799 -0.21002799],[0.500458   0.36862299 0.318508  ]
MultiSeat,D00046.obj,10000,19976,Only triangles,[-0.42099699 -0.47656101 -0.66537797],[0.57900298 0.48716101 0.31233299]
MultiSeat,D00053.obj,9024,20412,Only triangles,[-0.45531401 -0.233224   -0.173706  ],[0.54468602 0.191572   0.25224301]
MultiSeat,D00145.obj,10002,19976,Only triangles,[-0.490008 -0.154889 -0.170074],[0.509992 0.271552 0.20112 ]
MultiSeat,D00146.obj,10017,19970,Only triangles,[-0.49982801 -0.25324199 -0.19177701],[0.50017202 0.308988   0.25618801]
MultiSeat,D00237.obj,10008,19976,Only triangles,[-0.486799 -0.195655 -0.116976],[0.513201   0.193005   0.36554801]
MultiSeat,D00245.obj,10007,19966,Only triangles,[-0.495327   -0.225811   -0.21223199],[0.504673   0.317137   0.16929799]
MultiSeat,D00263.obj,9834,19738,Only triangles,[-0.50053698 -0.39383599 -0.207413  ],[0.49946299 0.37152201 0.37576199]
MultiSeat,D00273.obj,10043,19946,Only triangles,[-0.49535599 -0.209205   -0.159036  ],[0.50464398 0.208461   0.23109099]
MultiSeat,D00285.obj,10005,19910,Only triangles,[-0.49264801 -0.328307   -0.25859401],[0.50735199 0.34776601 0.227108  ]
MultiSeat,D00289.obj,10002,19970,Only triangles,[-0.49901    -0.188355   -0.15081801],[0.50098997 0.234101   0.14287899]
MultiSeat,D00329.obj,10002,19988,Only triangles,[-0.493651   -0.31639299 -0.0805461 ],[0.50634903 0.30381399 0.42230901]
MultiSeat,D00586.obj,10003,19958,Only triangles,[-0.501486 -0.163692 -0.129737],[0.498514   0.23143201 0.199044  ]
MultiSeat,D00588.obj,9971,19960,Only triangles,[-0.47783199 -0.258174   -0.136143  ],[0.52216798 0.34683099 0.25937301]
MultiSeat,D00607.obj,10012,19984,Only triangles,[-0.49856099 -0.24542899 -0.173225  ],[0.50143898 0.32826301 0.27142999]
MultiSeat,D00637.obj,9997,20076,Only triangles,[-0.455448   -0.28882101 -0.269232  ],[0.54455203 0.303408   0.25007501]
MultiSeat,D00648.obj,10005,19976,Only triangles,[-0.510423 -0.178896 -0.148587],[0.489577   0.328114   0.28556699]
MultiSeat,D00652.obj,10002,19978,Only triangles,[-0.48372099 -0.38507599 -0.21821401],[0.51627898 0.25229901 0.23456299]
MultiSeat,D00749.obj,6871,14478,Only triangles,[-0.49766999 -0.18838    -0.209297  ],[0.50233001 0.26107499 0.22805101]
MultiSeat,D00985.obj,10000,19968,Only triangles,[-0.50037003 -0.349915   -0.32585001],[0.49963    0.39820299 0.30298501]
MultiSeat,m774.obj,10018,19956,Only triangles,[-0.39912099 -0.45355001 -0.310121  ],[0.53345799 0.54645002 0.19408201]
MultiSeat,m775.obj,9990,19904,Only triangles,[-0.44156399 -0.24295799 -0.201217  ],[0.55843598 0.481848   0.36406699]
MultiSeat,m776.obj,9938,20077,Only triangles,[-0.55010998 -0.255725   -0.108066  ],[0.44988999 0.212924   0.157877  ]
MultiSeat,m777.obj,10068,19908,Only triangles,[-0.50681502 -0.149176   -0.16833   ],[0.49318501 0.28198799 0.13188   ]
MultiSeat,m778.obj,10000,19998,Only triangles,[-0.46386999 -0.48158801 -0.40566599],[0.53613001 0.49400601 0.155848  ]
MultiSeat,m779.obj,10010,19968,Only triangles,[-0.41550601 -0.14962301 -0.100219  ],[0.58449399 0.264431   0.161467  ]
MultiSeat,m780.obj,10029,19946,Only triangles,[-0.428444   -0.42334101 -0.338395  ],[0.49626201 0.57665902 0.499699  ]
MultiSeat,m781.obj,10037,19942,Only triangles,[-0.437316   -0.32430699 -0.26339501],[0.562684   0.45396799 0.38152701]
MultiSeat,m782.obj,9546,19988,Only triangles,[-0.49438399 -0.23869801 -0.186781  ],[0.50561601 0.278144   0.185699  ]
MultiSeat,m783.obj,10001,19990,Only triangles,[-0.55050802 -0.284365   -0.236316  ],[0.44949201 0.26450899 0.12870701]
MultiSeat,m784.obj,10001,19990,Only triangles,[-0.43713    -0.249136   -0.13261899],[0.56287003 0.185389   0.104838  ]
MultiSeat,m829.obj,10006,19964,Only triangles,[-0.46004599 -0.197989   -0.108439  ],[0.53995401 0.203896   0.15814701]
MultiSeat,m830.obj,10011,19966,Only triangles,[-0.33064801 -0.228332   -0.0967458 ],[0.66935199 0.206873   0.177194  ]
MultiSeat,m831.obj,9999,20006,Only triangles,[-0.470254 -0.198515 -0.195665],[0.529746 0.301431 0.269348]
MultiSeat,m832.obj,10045,19709,Only triangles,[-0.46128699 -0.212474   -0.123705  ],[0.53871298 0.254962   0.22257701]
MultiSeat,m833.obj,10024,19966,Only triangles,[-0.48371699 -0.198084   -0.1429    ],[0.51628298 0.40984499 0.257186  ]
MultiSeat,m834.obj,10002,19976,Only triangles,[-0.49058601 -0.224537   -0.269786  ],[0.50941402 0.26866901 0.24890301]
MultiSeat,m835.obj,9975,19963,Only triangles,[-0.37177399 -0.21705601 -0.15874   ],[0.62822598 0.386206   0.28944999]
MultiSeat,m836.obj,9951,19994,Only triangles,[-0.500498 -0.299918 -0.179184],[0.499502 0.36543  0.32709 ]
MultiSeat,m837.obj,10013,19933,Only triangles,[-0.499964 -0.239133 -0.132328],[0.500036   0.26266301 0.29192501]
MultiSeat,m838.obj,10007,19982,Only triangles,[-0.469587   -0.204803   -0.20665801],[0.53041297 0.36145499 0.291224  ]
MultiSeat,m839.obj,10002,19988,Only triangles,[-0.439383   -0.31052199 -0.0859571 ],[0.56061703 0.31913999 0.43601999]
MultiSeat,m840.obj,7206,19996,Only triangles,[-0.45616701 -0.39631    -0.34296399],[0.54383302 0.40194499 0.419945  ]
MultiSeat,m841.obj,9997,19996,Only triangles,[-0.451507   -0.27819499 -0.201906  ],[0.54849303 0.39615101 0.42917001]
MultiSeat,m843.obj,10216,19678,Only triangles,[-0.48610601 -0.268608   -0.142203  ],[0.51389402 0.28361899 0.248899  ]
Musical_Instrument,m625.obj,10008,19728,Only triangles,[-0.360726   -0.15437301 -0.0443227 ],[0.639274   0.20670301 0.0707816 ]
Musical_Instrument,m626.obj,10038,19757,Only triangles,[-0.57727301 -0.110378   -0.0215245 ],[0.42272699 0.167464   0.0389048 ]
Musical_Instrument,m627.obj,10123,19882,Only triangles,[-0.623869   -0.14190599 -0.0251686 ],[0.376131  0.211183  0.0484287]
Musical_Instrument,m628.obj,9917,19414,Only triangles,[-0.429892  -0.116838  -0.0186988],[0.570108  0.162972  0.0441386]
Musical_Instrument,m629.obj,10105,19850,Only triangles,[-0.58945501 -0.13528401 -0.0155435 ],[0.41054499 0.16154    0.0278074 ]
Musical_Instrument,m630.obj,10028,19790,Only triangles,[-0.50720298 -0.19840799 -0.0246464 ],[0.49279699 0.193435   0.0797412 ]
Musical_Instrument,m631.obj,10045,19230,Only triangles,[-0.54365599 -0.133643   -0.0342544 ],[0.45634401 0.196927   0.0958093 ]
Musical_Instrument,m632.obj,10015,19957,Only triangles,[-0.62992102 -0.13314    -0.0391224 ],[0.37007901 0.22839101 0.0554581 ]
Musical_Instrument,m633.obj,9796,20294,Only triangles,[-0.33036101 -0.24106    -0.0272807 ],[0.66963899 0.221222   0.0865775 ]
Musical_Instrument,m634.obj,9938,19805,Only triangles,[-0.32723299 -0.112071   -0.0265011 ],[0.67276698 0.231849   0.047928  ]
Musical_Instrument,m635.obj,9973,19618,Only triangles,[-0.63306898 -0.13175    -0.0531901 ],[0.36693099 0.167372   0.0382453 ]
Musical_Instrument,m637.obj,10103,19865,Only triangles,[-0.54661202 -0.15955    -0.0230796 ],[0.45338801 0.14504699 0.0435717 ]
Musical_Instrument,m638.obj,10011,19839,Only triangles,[-0.32226399 -0.147964   -0.0307314 ],[0.67773598 0.149068   0.0850385 ]
Musical_Instrument,m639.obj,10173,19654,Only triangles,[-0.20090801 -0.17998201 -0.0330436 ],[0.79909199 0.17904299 0.112912  ]
Musical_Instrument,m640.obj,10003,19933,Only triangles,[-0.102475   -0.18227699 -0.0784505 ],[0.89752501 0.198377   0.113057  ]
Musical_Instrument,m641.obj,10013,19952,Only triangles,[-0.30652499 -0.16       -0.0303198 ],[0.69347501 0.162774   0.0722335 ]
Musical_Instrument,m643.obj,10010,19837,Only triangles,[-0.356197   -0.313775   -0.25749701],[0.643803   0.375126   0.44915199]
Musical_Instrument,m644.obj,10175,19668,Only triangles,[-0.23656701 -0.33766499 -0.35789901],[0.494665   0.66233498 0.491561  ]
Musical_Instrument,m645.obj,9908,19810,Only triangles,[-0.445584   -0.60908198 -0.37459701],[0.554416   0.35443699 0.43260401]
Musical_Instrument,m646.obj,9973,19952,Only triangles,[-0.64187402 -0.34309199 -0.28850201],[0.35812601 0.400646   0.37990499]
Musical_Instrument,m647.obj,10010,19616,Only triangles,[-0.275305   -0.26404399 -0.239972  ],[0.72469503 0.31252301 0.173612  ]
NonWheelChair,D00037.obj,9935,20003,Only triangles,[-0.42962    -0.354633   -0.31033799],[0.42294699 0.31100401 0.68966198]
NonWheelChair,D00101.obj,9372,19019,Only triangles,[-0.41064301 -0.255851   -0.33486599],[0.58935702 0.24807601 0.182779  ]
NonWheelChair,D00170.obj,10002,19992,Only triangles,[-0.469248   -0.30148801 -0.21907599],[0.530752   0.30171701 0.258573  ]
NonWheelChair,D00185.obj,9743,19995,Only triangles,[-0.44273001 -0.27386299 -0.44734901],[0.55726999 0.265751   0.25603199]
NonWheelChair,D00240.obj,10003,19978,Only triangles,[-0.47346801 -0.229865   -0.194591  ],[0.52653199 0.231216   0.29801199]
NonWheelChair,D00306.obj,9832,20160,Only triangles,[-0.39904499 -0.28507099 -0.22202399],[0.60095501 0.29747501 0.54444802]
NonWheelChair,D00357.obj,9450,19911,Only triangles,[-0.265412 -0.4984   -0.173471],[0.266056   0.50160003 0.647367  ]
NonWheelChair,D00419.obj,8403,17092,Only triangles,[-0.34137499 -0.24204201 -0.196026  ],[0.65862501 0.235337   0.43753001]
NonWheelChair,D00443.obj,10002,19962,Only triangles,[-0.440164   -0.226576   -0.42149299],[0.55983597 0.22986899 0.187783  ]
NonWheelChair,D00445.obj,8104,20193,Only triangles,[-0.417622 -0.201268 -0.182188],[0.58237797 0.222938   0.27846399]
NonWheelChair,D00480.obj,10010,19960,Only triangles,[-0.40441701 -0.230345   -0.29862601],[0.59558302 0.234789   0.279695  ]
NonWheelChair,D00481.obj,6209,20111,Only triangles,[-0.45222199 -0.193765   -0.119964  ],[0.54777801 0.211716   0.284226  ]
NonWheelChair,D00512.obj,9944,19988,Only triangles,[-0.44463301 -0.244111   -0.408723  ],[0.55536699 0.24683    0.254087  ]
NonWheelChair,D00694.obj,10011,19974,Only triangles,[-0.38727999 -0.29668701 -0.38748801],[0.380059   0.31426099 0.61251199]
NonWheelChair,D00707.obj,8794,20481,Only triangles,[-0.42832899 -0.35361201 -0.43057001],[0.52113998 0.38611099 0.56942999]
NonWheelChair,D00741.obj,9761,20079,Only triangles,[-0.449705   -0.246537   -0.34564501],[0.550295 0.239868 0.240545]
NonWheelChair,D00853.obj,10000,19988,Only triangles,[-0.40539399 -0.28725699 -0.54010201],[0.59460598 0.38094601 0.214322  ]
NonWheelChair,D00914.obj,9994,19992,Only triangles,[-0.36629999 -0.29714599 -0.39986199],[0.36467201 0.33134699 0.60013801]
NonWheelChair,D00928.obj,10003,19990,Only triangles,[-0.52294898 -0.152009   -0.17752799],[0.47705099 0.20944899 0.293639  ]
NonWheelChair,D00936.obj,10014,19984,Only triangles,[-0.34155399 -0.214902   -0.182965  ],[0.65844601 0.22269399 0.44064   ]
NonWheelChair,m785.obj,10010,19984,Only triangles,[-0.59277898 -0.28769001 -0.30059499],[0.40722099 0.342089   0.299328  ]
NonWheelChair,m786.obj,10007,19978,Only triangles,[-0.28344801 -0.41957301 -0.350613  ],[0.71655202 0.34938401 0.397291  ]
NonWheelChair,m787.obj,10002,19972,Only triangles,[-0.57428002 -0.28707999 -0.28330299],[0.42572001 0.28869599 0.292492  ]
NonWheelChair,m788.obj,10008,19988,Only triangles,[-0.66467601 -0.188219   -0.15524   ],[0.33532399 0.168001   0.163508  ]
NonWheelChair,m789.obj,10005,19990,Only triangles,[-0.46639699 -0.24970099 -0.256688  ],[0.53360301 0.232362   0.231692  ]
NonWheelChair,m790.obj,10012,19984,Only triangles,[-0.70051599 -0.355277   -0.33812201],[0.29948401 0.32273    0.321026  ]
NonWheelChair,m791.obj,10017,19966,Only triangles,[-0.54467797 -0.35317901 -0.341281  ],[0.455322   0.34018099 0.350072  ]
